time,N,numThreads,queens
0.0734,11,25,"[10, 2, 5, 1, 9, 0, 8, 4, 7, 3, 6]"
0.10299,11,26,"[1, 9, 7, 2, 0, 8, 10, 5, 3, 6, 4]"
0.03677,11,27,"[8, 3, 0, 6, 9, 2, 10, 7, 4, 1, 5]"
0.01258,11,28,"[9, 6, 0, 2, 7, 5, 8, 1, 4, 10, 3]"
0.03335,11,29,"[4, 0, 3, 9, 7, 10, 8, 2, 5, 1, 6]"
0.18957,11,30,"[0, 6, 9, 5, 8, 1, 4, 2, 7, 10, 3]"
0.02648,12,21,"[9, 4, 0, 5, 8, 2, 11, 7, 3, 1, 6, 10]"
0.4418,12,22,"[9, 1, 3, 7, 11, 2, 8, 5, 0, 4, 6, 10]"
0.00997,12,23,"[3, 6, 8, 1, 11, 7, 2, 4, 9, 0, 10, 5]"
0.29062,12,24,"[8, 6, 2, 9, 1, 4, 7, 10, 3, 11, 0, 5]"
0.1332,12,25,"[4, 0, 10, 5, 7, 11, 1, 3, 9, 6, 8, 2]"
0.22291,12,26,"[4, 9, 1, 6, 11, 7, 2, 0, 3, 10, 8, 5]"
0.01232,12,27,"[6, 8, 3, 11, 0, 5, 10, 1, 7, 4, 2, 9]"
0.1317,12,28,"[3, 9, 4, 1, 8, 11, 5, 2, 0, 6, 10, 7]"
0.24694,12,29,"[4, 1, 9, 11, 5, 8, 0, 3, 10, 7, 2, 6]"
0.03891,12,30,"[4, 10, 8, 3, 1, 7, 2, 6, 11, 0, 5, 9]"
0.30407,13,21,"[7, 12, 0, 9, 4, 6, 10, 3, 1, 11, 5, 8, 2]"
0.05658,13,22,"[5, 8, 0, 3, 10, 2, 7, 9, 4, 12, 1, 6, 11]"
0.57125,13,23,"[7, 2, 10, 12, 4, 8, 0, 11, 3, 1, 6, 9, 5]"
0.08878,13,24,"[1, 6, 10, 5, 2, 9, 12, 3, 8, 4, 7, 0, 11]"
0.01258,13,25,"[8, 1, 7, 9, 3, 0, 10, 4, 11, 5, 12, 2, 6]"
0.07546,13,26,"[7, 12, 1, 3, 10, 6, 9, 2, 4, 11, 0, 8, 5]"
0.07557,13,27,"[0, 7, 3, 12, 9, 2, 10, 5, 11, 1, 4, 6, 8]"
0.42656,13,28,"[6, 9, 1, 5, 0, 10, 7, 4, 12, 3, 8, 11, 2]"
0.84179,13,29,"[11, 9, 3, 0, 4, 8, 10, 2, 7, 5, 12, 1, 6]"
0.524,13,30,"[1, 10, 8, 0, 4, 7, 11, 2, 6, 12, 9, 5, 3]"
0.20162,14,21,"[10, 7, 5, 11, 13, 6, 0, 9, 1, 4, 2, 8, 3, 12]"
0.04606,14,22,"[3, 7, 9, 1, 5, 2, 0, 12, 10, 13, 6, 4, 11, 8]"
0.18649,14,23,"[1, 10, 7, 11, 6, 3, 0, 13, 5, 8, 2, 4, 12, 9]"
0.22979,14,24,"[5, 12, 9, 0, 2, 7, 1, 8, 11, 13, 10, 3, 6, 4]"
0.47371,14,25,"[4, 1, 5, 10, 12, 7, 0, 2, 13, 6, 9, 3, 8, 11]"
0.19764,14,26,"[3, 0, 7, 11, 8, 12, 2, 9, 5, 10, 1, 4, 6, 13]"
0.56617,14,27,"[4, 10, 13, 6, 2, 7, 11, 1, 5, 9, 0, 3, 8, 12]"
0.1826,14,28,"[9, 11, 8, 3, 7, 13, 1, 6, 0, 10, 12, 5, 2, 4]"
0.42065,14,29,"[11, 8, 10, 7, 1, 3, 0, 13, 9, 5, 12, 2, 4, 6]"
0.92141,14,30,"[8, 10, 3, 6, 0, 2, 12, 7, 13, 11, 9, 5, 1, 4]"
0.74111,15,21,"[12, 2, 9, 1, 4, 14, 8, 10, 13, 0, 5, 7, 11, 3, 6]"
0.23297,15,22,"[9, 3, 14, 4, 10, 12, 6, 1, 11, 13, 0, 2, 8, 5, 7]"
0.35512,15,23,"[6, 8, 2, 13, 7, 14, 11, 0, 12, 3, 5, 10, 1, 9, 4]"
0.78503,15,24,"[5, 10, 0, 3, 12, 9, 7, 2, 14, 11, 13, 8, 6, 4, 1]"
2.15684,15,25,"[7, 0, 4, 13, 9, 3, 14, 11, 1, 5, 2, 6, 12, 10, 8]"
1.57233,15,26,"[10, 8, 5, 2, 12, 6, 0, 11, 13, 4, 7, 1, 3, 9, 14]"
0.23063,15,27,"[12, 9, 2, 8, 13, 4, 0, 11, 6, 10, 5, 14, 1, 3, 7]"
0.53791,15,28,"[9, 11, 3, 10, 0, 2, 8, 1, 13, 7, 5, 14, 12, 4, 6]"
0.59642,15,29,"[6, 2, 9, 14, 1, 7, 10, 3, 0, 12, 8, 4, 11, 13, 5]"
2.53334,15,30,"[3, 8, 2, 9, 14, 1, 10, 12, 6, 11, 5, 0, 13, 4, 7]"
0.12677,16,21,"[7, 12, 6, 1, 10, 15, 0, 9, 4, 14, 11, 8, 5, 2, 13, 3]"
0.1226,16,22,"[4, 10, 5, 9, 6, 0, 13, 15, 1, 7, 11, 2, 8, 12, 14, 3]"
0.07217,16,23,"[2, 7, 13, 4, 8, 0, 15, 10, 6, 1, 3, 5, 11, 9, 14, 12]"
4.92142,16,24,"[10, 7, 9, 6, 1, 14, 0, 15, 12, 5, 11, 2, 4, 13, 3, 8]"
2.0399,16,25,"[5, 7, 15, 11, 0, 2, 4, 9, 3, 12, 10, 1, 13, 6, 8, 14]"
3.98975,16,26,"[10, 12, 1, 5, 0, 11, 9, 2, 6, 3, 14, 8, 13, 4, 7, 15]"
0.7261,16,27,"[7, 14, 2, 5, 1, 15, 10, 12, 9, 4, 13, 3, 0, 11, 8, 6]"
0.34717,16,28,"[11, 7, 1, 6, 9, 2, 15, 8, 12, 5, 0, 13, 10, 4, 14, 3]"
0.86412,16,29,"[5, 7, 9, 12, 6, 2, 0, 15, 1, 10, 13, 3, 8, 11, 4, 14]"
0.21182,16,30,"[10, 2, 13, 3, 9, 11, 5, 1, 6, 12, 14, 8, 0, 15, 4, 7]"
1.05078,17,21,"[9, 13, 4, 14, 3, 5, 12, 1, 11, 6, 15, 2, 16, 8, 10, 7, 0]"
0.11662,17,22,"[12, 7, 13, 11, 6, 4, 10, 0, 3, 16, 8, 2, 15, 9, 14, 5, 1]"
0.09765,17,23,"[2, 12, 14, 3, 13, 10, 5, 0, 6, 1, 16, 7, 15, 8, 11, 9, 4]"
0.18038,17,24,"[4, 6, 10, 5, 13, 11, 0, 14, 7, 1, 3, 8, 15, 9, 12, 16, 2]"
2.82378,17,25,"[7, 4, 1, 16, 5, 10, 14, 9, 3, 15, 2, 11, 6, 0, 12, 8, 13]"
0.35823,17,26,"[9, 4, 12, 0, 16, 5, 7, 14, 10, 13, 15, 1, 3, 6, 2, 11, 8]"
2.82168,17,27,"[10, 4, 1, 15, 2, 11, 3, 7, 12, 14, 5, 0, 13, 9, 16, 6, 8]"
1.19397,17,28,"[6, 14, 10, 15, 5, 0, 8, 1, 13, 7, 9, 2, 12, 16, 3, 11, 4]"
0.44529,17,29,"[13, 5, 10, 6, 16, 0, 11, 1, 15, 2, 12, 7, 9, 3, 14, 4, 8]"
0.78223,17,30,"[16, 11, 3, 0, 7, 9, 2, 6, 14, 1, 15, 4, 12, 8, 5, 13, 10]"
13.47756,18,21,"[15, 3, 5, 9, 16, 4, 13, 7, 0, 17, 6, 12, 1, 8, 11, 2, 14, 10]"
4.04135,18,22,"[9, 6, 15, 7, 12, 1, 8, 17, 0, 3, 10, 14, 11, 2, 5, 16, 13, 4]"
4.14425,18,23,"[1, 15, 10, 12, 17, 0, 2, 6, 11, 13, 4, 9, 14, 5, 3, 8, 16, 7]"
1.19759,18,24,"[11, 7, 17, 0, 3, 12, 16, 8, 1, 4, 13, 5, 2, 15, 10, 6, 14, 9]"
8.12383,18,25,"[9, 2, 0, 8, 14, 17, 10, 13, 5, 16, 4, 1, 15, 6, 3, 11, 7, 12]"
0.2972,18,26,"[15, 2, 16, 5, 10, 4, 17, 0, 8, 12, 14, 6, 1, 7, 11, 13, 3, 9]"
3.0241,18,27,"[15, 4, 11, 0, 6, 9, 12, 17, 1, 10, 2, 16, 8, 13, 3, 14, 7, 5]"
0.31077,18,28,"[9, 7, 12, 16, 2, 8, 17, 0, 10, 13, 15, 5, 3, 14, 6, 11, 1, 4]"
7.4516,18,29,"[9, 14, 5, 3, 1, 16, 10, 6, 0, 2, 15, 12, 7, 11, 8, 17, 4, 13]"
2.70822,18,30,"[13, 16, 4, 7, 11, 3, 5, 0, 17, 14, 10, 1, 6, 9, 15, 12, 8, 2]"
1.27972,19,21,"[3, 14, 6, 8, 15, 2, 18, 7, 4, 0, 11, 17, 10, 12, 16, 5, 1, 9, 13]"
4.75348,19,22,"[11, 9, 5, 3, 13, 4, 12, 14, 18, 7, 15, 8, 1, 17, 0, 16, 6, 10, 2]"
2.17204,19,23,"[4, 16, 9, 5, 18, 10, 17, 6, 11, 15, 8, 3, 0, 13, 7, 1, 12, 14, 2]"
0.81287,19,24,"[8, 6, 4, 2, 15, 18, 7, 13, 17, 9, 1, 3, 5, 16, 10, 0, 11, 14, 12]"
2.01885,19,25,"[16, 8, 3, 12, 6, 15, 5, 0, 14, 4, 18, 1, 9, 11, 17, 2, 10, 13, 7]"
3.63985,19,26,"[10, 18, 3, 5, 9, 11, 17, 2, 6, 16, 14, 1, 8, 13, 7, 12, 15, 0, 4]"
2.48183,19,27,"[3, 15, 6, 12, 9, 4, 1, 17, 14, 11, 7, 18, 13, 5, 0, 8, 10, 2, 16]"
3.15299,19,28,"[12, 4, 2, 5, 3, 9, 16, 8, 15, 18, 1, 17, 6, 11, 7, 10, 13, 0, 14]"
0.63936,19,29,"[17, 7, 14, 12, 2, 13, 6, 3, 1, 11, 15, 18, 16, 10, 0, 4, 8, 5, 9]"
5.59089,19,30,"[16, 8, 0, 9, 4, 10, 5, 18, 11, 1, 7, 2, 14, 17, 15, 3, 12, 6, 13]"
0.27105,20,21,"[12, 18, 2, 6, 1, 11, 4, 0, 15, 5, 14, 16, 13, 8, 3, 7, 10, 19, 17, 9]"
4.26726,20,22,"[19, 15, 11, 8, 14, 5, 3, 1, 4, 16, 18, 6, 10, 17, 13, 0, 7, 9, 2, 12]"
0.4343,20,23,"[17, 10, 7, 4, 14, 9, 19, 13, 16, 3, 0, 2, 11, 6, 12, 1, 18, 5, 15, 8]"
2.29424,20,24,"[6, 11, 16, 18, 12, 0, 4, 10, 7, 14, 19, 2, 13, 1, 8, 17, 3, 9, 15, 5]"
0.17415,20,25,"[15, 12, 8, 16, 4, 6, 18, 0, 17, 13, 2, 7, 11, 1, 3, 5, 10, 19, 9, 14]"
9.60322,20,26,"[18, 7, 12, 4, 11, 8, 19, 9, 16, 2, 0, 15, 17, 10, 3, 6, 14, 5, 1, 13]"
22.68835,20,27,"[6, 16, 18, 11, 17, 0, 2, 5, 7, 10, 3, 14, 19, 15, 4, 1, 13, 9, 12, 8]"
0.90585,20,28,"[2, 6, 11, 15, 0, 19, 9, 7, 3, 1, 16, 8, 13, 4, 18, 14, 5, 10, 12, 17]"
6.69422,20,29,"[5, 18, 13, 9, 7, 19, 10, 2, 0, 16, 3, 11, 14, 1, 4, 6, 17, 15, 12, 8]"
9.54862,20,30,"[9, 14, 12, 5, 7, 0, 17, 11, 16, 8, 3, 1, 4, 18, 15, 6, 10, 13, 2, 19]"
1.65368,21,21,"[9, 5, 19, 8, 1, 17, 4, 6, 10, 15, 18, 3, 13, 16, 2, 11, 7, 0, 12, 14, 20]"
11.77214,21,22,"[13, 0, 12, 6, 11, 20, 4, 1, 19, 14, 16, 7, 5, 8, 18, 15, 17, 2, 10, 3, 9]"
28.30075,21,23,"[10, 1, 14, 16, 5, 3, 20, 13, 7, 2, 12, 18, 0, 17, 9, 6, 19, 11, 15, 8, 4]"
12.27569,21,24,"[7, 19, 10, 5, 17, 0, 12, 16, 9, 20, 4, 15, 3, 18, 11, 1, 14, 2, 6, 8, 13]"
5.64813,21,25,"[12, 7, 17, 19, 5, 10, 1, 11, 15, 8, 4, 0, 14, 3, 6, 18, 9, 13, 16, 2, 20]"
1.63312,21,26,"[19, 9, 13, 8, 18, 11, 1, 20, 15, 3, 10, 2, 14, 5, 7, 16, 12, 0, 17, 6, 4]"
12.87534,21,27,"[6, 0, 17, 15, 18, 16, 7, 9, 4, 2, 14, 19, 3, 1, 11, 5, 10, 20, 13, 8, 12]"
4.64904,21,28,"[16, 6, 11, 14, 8, 18, 20, 4, 2, 10, 5, 17, 12, 9, 0, 3, 15, 19, 7, 1, 13]"
4.97352,21,29,"[3, 15, 4, 9, 14, 6, 17, 19, 16, 0, 5, 18, 10, 7, 11, 2, 20, 13, 1, 12, 8]"
5.58643,21,30,"[9, 17, 1, 4, 18, 20, 10, 13, 16, 3, 5, 8, 19, 15, 0, 2, 14, 6, 11, 7, 12]"
5.82184,22,21,"[15, 10, 4, 13, 16, 0, 20, 12, 5, 8, 18, 11, 2, 14, 17, 21, 7, 1, 3, 6, 9, 19]"
9.66744,22,22,"[6, 14, 11, 5, 0, 13, 16, 18, 1, 21, 10, 15, 2, 4, 9, 12, 8, 20, 3, 17, 19, 7]"
17.95513,22,23,"[11, 7, 2, 18, 8, 14, 1, 17, 9, 21, 3, 16, 19, 10, 6, 13, 0, 20, 4, 15, 5, 12]"
13.56059,22,24,"[8, 18, 21, 9, 16, 6, 3, 10, 2, 5, 17, 4, 14, 0, 19, 13, 15, 12, 7, 11, 20, 1]"
0.30417,22,25,"[19, 15, 9, 12, 2, 7, 18, 0, 21, 5, 16, 14, 1, 10, 4, 6, 17, 3, 13, 11, 8, 20]"
36.08987,22,26,"[15, 12, 5, 3, 14, 19, 4, 13, 21, 8, 17, 1, 16, 6, 0, 7, 10, 18, 20, 2, 11, 9]"
0.68012,22,27,"[11, 2, 6, 20, 18, 15, 9, 3, 13, 8, 19, 17, 4, 1, 16, 12, 10, 7, 0, 14, 5, 21]"
19.12304,22,28,"[13, 7, 18, 20, 5, 19, 16, 14, 3, 9, 4, 1, 17, 6, 12, 2, 0, 21, 15, 11, 8, 10]"
0.04307,22,29,"[20, 11, 8, 4, 2, 16, 5, 19, 10, 14, 6, 3, 21, 0, 17, 12, 1, 7, 18, 13, 15, 9]"
25.03907,22,30,"[21, 7, 9, 17, 8, 0, 16, 18, 6, 10, 3, 19, 15, 5, 2, 11, 1, 14, 20, 13, 4, 12]"
4.65085,23,21,"[8, 16, 7, 12, 3, 22, 10, 13, 5, 19, 11, 0, 2, 20, 17, 9, 18, 1, 14, 6, 15, 21, 4]"
22.74502,23,22,"[17, 20, 8, 10, 1, 14, 16, 0, 19, 3, 6, 9, 13, 2, 4, 15, 18, 12, 5, 22, 11, 7, 21]"
3.70139,23,23,"[0, 11, 5, 2, 16, 12, 21, 4, 14, 22, 19, 13, 6, 3, 7, 20, 17, 8, 10, 15, 18, 9, 1]"
8.11561,23,24,"[4, 19, 14, 16, 18, 8, 6, 0, 10, 1, 7, 17, 20, 2, 13, 9, 21, 12, 5, 15, 11, 22, 3]"
52.24337,23,25,"[17, 14, 4, 9, 18, 20, 3, 19, 0, 12, 10, 7, 2, 11, 22, 1, 15, 21, 5, 8, 13, 16, 6]"
4.97042,23,26,"[14, 4, 21, 10, 15, 3, 22, 8, 12, 17, 19, 0, 5, 9, 11, 6, 16, 1, 20, 18, 7, 13, 2]"
4.7849,23,27,"[6, 22, 5, 1, 17, 13, 20, 12, 9, 18, 3, 21, 19, 2, 14, 10, 4, 7, 15, 11, 16, 8, 0]"
25.06156,23,28,"[14, 10, 3, 18, 16, 8, 11, 17, 0, 22, 12, 4, 7, 20, 2, 15, 13, 21, 9, 6, 19, 5, 1]"
41.36581,23,29,"[12, 5, 1, 4, 0, 10, 19, 21, 8, 2, 16, 20, 15, 11, 22, 7, 18, 6, 3, 14, 17, 9, 13]"
79.68484,23,30,"[18, 22, 0, 11, 8, 12, 16, 1, 5, 20, 15, 10, 3, 19, 6, 4, 17, 13, 21, 9, 7, 14, 2]"
31.73457,24,21,"[0, 11, 17, 15, 10, 4, 1, 8, 22, 16, 19, 13, 23, 7, 3, 6, 21, 9, 14, 12, 18, 2, 5, 20]"
8.95588,24,22,"[19, 7, 16, 12, 6, 22, 10, 17, 5, 2, 4, 9, 11, 20, 14, 23, 1, 8, 21, 3, 15, 0, 18, 13]"
31.53167,24,23,"[2, 5, 10, 14, 3, 21, 9, 16, 13, 7, 23, 18, 22, 19, 4, 15, 11, 8, 1, 20, 0, 17, 6, 12]"
58.53755,24,24,"[20, 7, 13, 18, 14, 4, 8, 15, 3, 10, 2, 5, 21, 0, 17, 12, 1, 22, 11, 23, 16, 19, 6, 9]"
6.86763,24,25,"[19, 8, 10, 13, 4, 18, 22, 3, 5, 21, 1, 9, 14, 12, 7, 16, 2, 20, 6, 23, 15, 11, 0, 17]"
20.99431,24,26,"[8, 5, 22, 13, 18, 0, 11, 14, 10, 6, 2, 23, 21, 19, 12, 15, 9, 20, 17, 1, 3, 7, 16, 4]"
14.58577,24,27,"[23, 7, 13, 17, 21, 1, 11, 5, 16, 0, 12, 15, 22, 20, 2, 4, 19, 14, 3, 18, 10, 8, 6, 9]"
102.40784,24,28,"[10, 19, 1, 12, 4, 17, 0, 23, 16, 5, 3, 14, 9, 18, 2, 21, 11, 15, 8, 20, 22, 7, 13, 6]"
9.81427,24,29,"[15, 5, 14, 19, 4, 12, 3, 13, 18, 2, 9, 7, 23, 1, 22, 17, 21, 8, 16, 20, 10, 6, 11, 0]"
46.64144,24,30,"[11, 13, 20, 0, 19, 14, 9, 6, 12, 22, 8, 1, 4, 21, 16, 2, 5, 10, 18, 7, 15, 3, 23, 17]"
10.75542,25,21,"[3, 8, 6, 23, 19, 13, 11, 17, 24, 21, 10, 2, 7, 22, 0, 14, 9, 4, 15, 20, 18, 1, 12, 5, 16]"
72.68328,25,22,"[3, 6, 21, 7, 24, 4, 13, 17, 14, 18, 10, 22, 0, 8, 12, 2, 9, 1, 19, 15, 11, 23, 16, 20, 5]"
194.53336,25,23,"[6, 13, 16, 4, 19, 24, 15, 18, 5, 8, 23, 21, 0, 17, 22, 11, 3, 10, 2, 9, 14, 1, 20, 12, 7]"
229.85556,25,24,"[10, 16, 11, 22, 15, 21, 2, 24, 3, 7, 13, 4, 17, 20, 0, 5, 8, 19, 9, 18, 14, 1, 23, 12, 6]"
3.86203,25,25,"[9, 4, 19, 15, 0, 7, 17, 13, 3, 6, 20, 16, 10, 21, 14, 2, 8, 24, 22, 18, 11, 5, 23, 12, 1]"
6.33879,25,26,"[2, 12, 14, 16, 13, 6, 23, 21, 24, 3, 15, 9, 19, 5, 1, 11, 7, 20, 17, 8, 4, 0, 22, 18, 10]"
171.66814,25,27,"[11, 2, 10, 13, 1, 19, 0, 22, 20, 14, 17, 9, 7, 5, 18, 15, 6, 8, 3, 21, 16, 24, 4, 12, 23]"
94.00531,25,28,"[16, 7, 17, 0, 14, 10, 6, 24, 9, 21, 19, 13, 2, 20, 18, 23, 12, 8, 5, 22, 15, 1, 4, 11, 3]"
18.32137,25,29,"[1, 8, 16, 20, 7, 0, 22, 5, 14, 17, 4, 21, 12, 24, 3, 19, 13, 10, 2, 6, 11, 23, 18, 15, 9]"
2.19443,25,30,"[14, 24, 8, 5, 23, 0, 17, 10, 4, 13, 18, 2, 9, 7, 19, 22, 3, 1, 16, 20, 6, 11, 21, 15, 12]"
97.54021,26,21,"[15, 17, 14, 1, 13, 9, 3, 25, 11, 4, 0, 22, 19, 12, 24, 20, 10, 23, 18, 5, 8, 2, 7, 16, 6, 21]"
1178.16212,26,22,"[20, 18, 11, 6, 17, 5, 21, 15, 22, 14, 1, 23, 2, 12, 10, 3, 0, 9, 25, 16, 13, 19, 24, 8, 4, 7]"
986.25539,26,23,"[14, 18, 7, 1, 4, 23, 19, 9, 16, 20, 11, 2, 24, 10, 17, 5, 25, 0, 22, 15, 13, 6, 21, 3, 8, 12]"
381.18334,26,24,"[9, 16, 22, 5, 0, 8, 17, 12, 25, 23, 1, 11, 18, 21, 24, 10, 15, 4, 2, 20, 6, 14, 7, 13, 3, 19]"
12.70551,26,25,"[4, 14, 18, 21, 6, 8, 1, 24, 19, 10, 2, 5, 17, 12, 20, 23, 25, 13, 15, 9, 3, 0, 22, 16, 11, 7]"
32.65213,26,26,"[20, 23, 6, 3, 15, 18, 5, 0, 10, 7, 17, 19, 21, 25, 11, 16, 1, 22, 8, 13, 2, 24, 14, 12, 4, 9]"
32.95805,26,27,"[11, 24, 14, 6, 4, 13, 15, 0, 21, 23, 7, 9, 3, 1, 10, 22, 18, 16, 8, 20, 2, 25, 5, 12, 19, 17]"
14.96842,26,28,"[4, 11, 16, 10, 13, 0, 14, 23, 20, 1, 15, 22, 25, 6, 2, 12, 7, 18, 3, 5, 19, 24, 9, 17, 8, 21]"
62.35149,26,29,"[11, 6, 18, 2, 0, 14, 24, 5, 20, 16, 7, 25, 15, 21, 1, 8, 10, 23, 3, 19, 22, 12, 17, 9, 13, 4]"
162.68341,26,30,"[7, 18, 15, 9, 25, 6, 3, 11, 2, 14, 24, 19, 23, 0, 10, 1, 4, 20, 13, 8, 5, 12, 21, 16, 22, 17]"
2857.62532,27,21,"[5, 17, 25, 7, 4, 11, 8, 24, 18, 23, 3, 22, 0, 12, 9, 13, 19, 2, 26, 15, 21, 1, 16, 20, 6, 14, 10]"
5060.90379,27,22,"[22, 10, 6, 1, 14, 16, 25, 0, 5, 17, 23, 18, 24, 15, 9, 4, 21, 7, 12, 19, 26, 20, 3, 11, 8, 2, 13]"
4791.37127,27,23,"[12, 16, 1, 3, 10, 13, 4, 23, 19, 2, 24, 18, 7, 22, 6, 9, 20, 14, 5, 21, 25, 17, 0, 26, 15, 8, 11]"
44.57849,27,24,"[19, 7, 13, 25, 1, 22, 15, 5, 3, 9, 6, 2, 24, 26, 17, 20, 10, 16, 4, 11, 21, 23, 12, 0, 8, 18, 14]"
3958.87803,27,25,"[22, 12, 18, 2, 8, 14, 26, 7, 1, 6, 13, 19, 25, 11, 4, 21, 17, 0, 9, 24, 5, 23, 16, 3, 10, 20, 15]"
29.93023,27,26,"[16, 10, 8, 24, 19, 4, 13, 1, 9, 11, 18, 23, 12, 0, 25, 20, 26, 5, 22, 2, 6, 17, 3, 14, 21, 7, 15]"
421.62201,27,27,"[8, 20, 18, 6, 15, 5, 12, 17, 26, 13, 1, 3, 19, 14, 2, 24, 9, 0, 23, 4, 10, 16, 21, 25, 11, 22, 7]"
1101.0637,27,28,"[21, 8, 25, 7, 26, 14, 11, 19, 3, 6, 18, 2, 23, 5, 0, 16, 9, 15, 24, 1, 20, 17, 12, 22, 13, 4, 10]"
4734.02945,27,29,"[11, 2, 14, 18, 22, 10, 19, 13, 5, 9, 26, 3, 7, 20, 17, 23, 25, 15, 12, 21, 24, 1, 6, 16, 0, 4, 8]"
82.12625,27,30,"[17, 3, 11, 0, 12, 20, 16, 5, 2, 22, 24, 4, 15, 8, 14, 21, 7, 1, 23, 18, 9, 25, 10, 19, 6, 26, 13]"
87.16407,28,21,"[9, 14, 12, 17, 8, 25, 22, 24, 26, 10, 13, 2, 23, 19, 4, 7, 11, 0, 3, 6, 16, 5, 27, 1, 21, 18, 20, 15]"
301.06342,28,22,"[5, 17, 12, 24, 16, 8, 15, 25, 2, 0, 9, 18, 13, 10, 1, 11, 27, 21, 26, 3, 22, 19, 14, 23, 7, 20, 4, 6]"
13.95824,28,23,"[8, 4, 2, 12, 27, 9, 11, 23, 10, 26, 17, 21, 24, 7, 20, 6, 13, 5, 1, 14, 19, 22, 18, 15, 0, 3, 16, 25]"
104.27052,28,24,"[6, 8, 16, 7, 13, 21, 27, 9, 19, 14, 4, 24, 0, 2, 17, 10, 12, 25, 1, 3, 20, 18, 23, 15, 22, 5, 11, 26]"
63.29542,28,25,"[10, 18, 23, 0, 8, 6, 22, 1, 13, 7, 16, 4, 24, 20, 9, 26, 19, 17, 2, 27, 12, 3, 21, 25, 5, 14, 11, 15]"
6731.21118,28,26,"[3, 8, 19, 2, 14, 5, 11, 4, 22, 20, 25, 27, 24, 7, 10, 13, 18, 6, 26, 23, 21, 16, 0, 9, 1, 15, 17, 12]"
310.09437,28,27,"[18, 12, 10, 6, 24, 17, 13, 22, 0, 5, 15, 21, 25, 7, 9, 2, 20, 26, 3, 16, 4, 19, 23, 11, 14, 8, 1, 27]"
2220.86355,28,28,"[17, 3, 13, 8, 19, 2, 27, 15, 11, 18, 10, 25, 16, 26, 24, 22, 5, 23, 12, 6, 21, 14, 7, 1, 20, 9, 0, 4]"
53.79803,28,29,"[8, 15, 13, 27, 20, 22, 12, 14, 6, 2, 0, 23, 17, 9, 11, 25, 4, 18, 5, 19, 24, 10, 21, 3, 26, 16, 7, 1]"
450.57086,28,30,"[13, 16, 27, 20, 4, 21, 0, 11, 14, 12, 2, 22, 19, 25, 5, 1, 9, 18, 23, 15, 8, 3, 17, 7, 26, 24, 6, 10]"
805.66645,29,21,"[21, 18, 8, 25, 19, 6, 9, 20, 10, 5, 14, 23, 0, 13, 28, 1, 24, 27, 17, 26, 12, 16, 7, 2, 15, 22, 4, 11, 3]"
593.87318,29,22,"[27, 11, 9, 21, 17, 13, 0, 24, 1, 6, 15, 22, 18, 25, 3, 5, 19, 26, 14, 7, 2, 8, 20, 23, 4, 16, 28, 10, 12]"
93.29979,29,23,"[16, 18, 13, 24, 2, 9, 28, 21, 10, 27, 1, 20, 0, 8, 11, 25, 23, 7, 19, 4, 26, 14, 22, 3, 6, 17, 12, 5, 15]"
197.5983,29,24,"[22, 14, 1, 10, 21, 13, 2, 7, 26, 24, 20, 9, 28, 25, 17, 8, 11, 19, 3, 0, 6, 27, 23, 5, 15, 12, 18, 16, 4]"
937.12298,29,25,"[23, 15, 9, 1, 20, 5, 8, 10, 19, 4, 11, 26, 17, 21, 27, 24, 3, 16, 12, 25, 0, 14, 6, 2, 28, 7, 22, 13, 18]"
78.0822,29,26,"[11, 20, 5, 12, 26, 23, 16, 22, 6, 10, 7, 2, 0, 18, 4, 27, 8, 21, 17, 1, 3, 15, 28, 25, 13, 9, 19, 14, 24]"
6391.74207,29,27,"[5, 13, 21, 14, 12, 4, 26, 11, 0, 22, 17, 9, 3, 27, 23, 15, 18, 7, 24, 16, 6, 1, 25, 2, 19, 8, 20, 28, 10]"
3.79748,29,28,"[1, 15, 22, 14, 9, 27, 12, 5, 18, 26, 17, 11, 8, 2, 23, 6, 24, 19, 13, 4, 10, 7, 25, 20, 28, 0, 3, 21, 16]"
1295.33527,29,29,"[13, 11, 23, 18, 27, 9, 4, 21, 3, 6, 26, 12, 17, 22, 16, 7, 0, 2, 8, 19, 28, 24, 5, 1, 10, 14, 25, 20, 15]"
355.24043,29,30,"[16, 0, 23, 10, 24, 19, 14, 7, 4, 12, 25, 8, 22, 26, 1, 27, 2, 5, 20, 13, 3, 6, 11, 18, 28, 15, 17, 9, 21]"
1307.99497,30,21,"[17, 2, 22, 26, 1, 9, 15, 21, 18, 24, 13, 29, 19, 12, 5, 0, 16, 3, 23, 25, 28, 14, 20, 4, 6, 27, 10, 7, 11, 8]"
541.70825,30,22,"[13, 17, 26, 4, 18, 20, 15, 24, 2, 6, 9, 21, 8, 11, 3, 22, 0, 29, 23, 25, 10, 12, 5, 16, 19, 28, 14, 27, 1, 7]"
2061.18228,30,23,"[20, 5, 3, 21, 10, 14, 23, 2, 24, 9, 13, 4, 26, 18, 22, 6, 27, 11, 15, 29, 7, 28, 0, 19, 16, 1, 8, 25, 17, 12]"
486.16711,30,24,"[16, 3, 27, 8, 13, 0, 26, 7, 5, 22, 20, 23, 6, 11, 28, 18, 24, 10, 19, 9, 2, 4, 21, 29, 15, 1, 12, 14, 17, 25]"
